fact2,myid,fact1,series1,dim1_v1,dim1_v2,dim2_v1,dim2_v2,dim2_v3,label
41.942215332253944,4353,1691.9023054529034,10353,-2.1306014604367753,-2.5230794363996845,2.0274795132724694,2.249390421847604,1.6078106505158032,normal
-213.16602562541922,4354,335.2709911716454,10354,-2.151066751327551,-1.661547085302487,2.0499665174205925,1.5201874946372707,1.04541806168463,normal
5.399983442287492,4355,113.44668660617542,10355,-2.1206104424172483,-2.283554496401456,2.9564037540521664,1.4426280803354843,3.2351270414293145,normal
-3.742655493776422,4356,-114.32076283678457,10356,-2.037848271809095,-2.24317899011486,1.844877870012021,2.0035701796171015,1.223460577602248,normal
-1.5284693015277826,4357,-445.74465216869544,10357,-1.8043548362276844,-1.579581051018041,2.5332758008408085,0.7910422417329936,0.7070735719407952,normal
178.70554327126382,4358,1364.509308419677,10358,-1.907482060153899,-1.7530902380557418,2.0345685926181227,1.0422928083886718,2.622808680359226,normal
80.18668258668411,4359,-1606.992370187254,10359,-2.1548094349489237,-2.038046427520788,3.1566228876138727,3.011282827808028,1.972582764195466,normal
147.67140318305346,4360,-1838.301393160286,10360,-2.0176854005578244,-2.1836892960589496,2.228641349650716,2.802983989347451,2.546931220680536,normal
59.95034328143625,4361,-971.1543103831347,10361,-1.7608015094650313,-2.2847959164385845,2.5856015484443704,1.6696858217379438,2.9690935620210817,normal
41.783205741956436,4362,-4.163311712551948,10362,-2.0688825969301603,-2.0176823531588517,2.1978679252794118,1.5379866334008274,2.4181284618748755,normal
38.57692610719559,4363,-425.0606068425736,10363,-2.125937347380278,-2.0467276492575923,1.16859845621584,1.8950065531883746,3.673682587224648,normal
-309.03815575451785,4364,-247.41275678704272,10364,-1.9279576431711383,-1.9285025074588364,2.2017970140220195,1.2418173326050839,2.4536485788017104,normal
-38.88602812746674,4365,592.7982685830384,10365,-2.744947291593249,-1.9125134001692052,1.4769616979822147,3.4191487142808823,1.8307430921996581,normal
61.057164902994806,4366,1063.3423885515538,10366,-1.777696840633032,-2.0804027686359134,2.2136558630011653,2.4807725352232355,1.4810902658154743,normal
66.94152065521254,4367,-921.3226614266198,10367,-2.17578989859648,-1.9837072061887575,1.6706265138663112,1.974213166633198,1.0419113362074612,normal
12.093593443581216,4368,506.8483320431092,10368,-2.1754052182219694,-2.0296656194367357,1.5882802244575334,1.2179525462172163,1.5040136071900005,normal
-19.997747127401475,4369,-991.8371545083165,10369,-1.7839851356567582,-2.1960065666471644,2.1351247083612406,2.893569081249627,2.08787255745277,normal
113.60301111911772,4370,-1655.9951845837775,10370,-1.6900537780245724,-2.125848558841158,1.4600946475483776,2.3640947737239304,1.6911937104974184,normal
-81.54547359679181,4371,701.2423550543003,10371,-2.1454888967357983,-2.163017819103244,2.011035347505317,2.5211242437247883,2.229865248150639,normal
116.95987522478032,4372,-786.2667379640908,10372,-1.9079102014557465,-1.5700765323278096,1.0816692130560983,0.5676039281923517,2.572044056923217,normal
-55.71080022848416,4373,331.91539372016655,10373,-1.619964350237606,-2.0624874953223395,1.8594888567598533,1.6616381221865246,2.1912359698900823,normal
16.610703998266906,4374,1524.7757933566209,10374,-1.9031656190755952,-2.1727105803180082,2.5203776160100126,1.6915729866736902,1.6392239041507737,normal
13.412550237048505,4375,-1273.028245635694,10375,-2.4542228798150933,-2.180303431189902,2.018419741147409,1.8839201159550591,3.589012457994569,normal
67.09748413856782,4376,-1622.5028078886392,10376,-1.6578952570402845,-2.0313247280786886,1.0020318292274393,1.967200393665337,2.0363248622202437,normal
79.78347076218337,4377,1273.7081572707716,10377,-1.79078703989694,-2.091989014263278,2.110463249976231,2.150313367342416,1.8238099257292713,normal
-158.5566633679828,4378,-501.6340475864843,10378,-2.2912314223416455,-2.2347659954544516,2.9387244027243327,1.924458341214327,2.1329612285130986,normal
58.011846477231884,4379,130.13974029515518,10379,-1.6377468902543046,-2.1876485367406815,3.016454295148187,2.9913437702508077,2.6630603379541347,normal
-201.25012749946472,4380,-581.5181212585709,10380,-2.022713404299572,-2.4412973439921237,2.5032732201627867,2.0620379304508885,1.7464933270328826,normal
14.613503416579125,4381,-1002.072316974115,10381,-1.8262642475911162,-2.3744559092020125,1.9004743857747413,1.660202920736439,2.478982754074291,normal
137.31066028737112,4382,-1449.8258056089285,10382,-2.1845580463785903,-1.9859757006158971,2.327989226669962,2.79227514181492,1.4476155347604989,normal
68.75131731709182,4383,598.982279345553,10383,-1.8570062079982017,-1.7452108214086592,2.012132001784873,2.416566564187232,1.04160171345307,normal
-272.975374494654,4384,-146.47817594213515,10384,-2.61207897716038,-1.8868509294327942,2.76565193807428,3.0238086937030273,1.4390641298618798,normal
-8.849305318376476,4385,-1044.2317830287116,10385,-1.725905291821142,-1.8788136394490271,1.5668699273333626,1.2362149593751997,3.0809479716473263,normal
14.445599795899884,4386,-364.0281665336329,10386,-2.428077669767019,-2.00208576538085,2.200326382381779,2.185145594391156,1.122282741256697,normal
35.05144301855853,4387,-656.3589711132157,10387,-2.1684721928874016,-2.230288847296506,2.4925208348999113,1.6294689851880138,2.5658475827196705,normal
-16.915866802609273,4388,-447.6779069043527,10388,-2.250023291489401,-2.1095511849582507,2.8439797926597894,1.381244841381823,0.23746198411897979,normal
-73.95684596300462,4389,-1505.129949585123,10389,-2.1139294107215187,-2.071791427599521,2.0055534139002043,1.890037999984176,1.4846833436978253,normal
-124.1503757678472,4390,473.6299337046385,10390,-2.1280638231670976,-2.1962709581239475,2.6206414679256063,2.8949359061432913,2.9257130804199702,normal
10.159157928966305,4391,-380.0506329871293,10391,-1.9625231728063885,-2.2906555990880744,2.628026769929953,2.299567141938427,1.0003250321523796,normal
-20.923857484868094,4392,536.5998306915095,10392,-2.101176680441478,-2.0480698865992606,3.058075945852883,1.9340663583669617,1.9247673305042112,normal
28.582717491451596,4393,-1196.5887518431261,10393,-1.7602759396683,-1.9999907268478188,1.3105447164583772,1.7694954215903824,2.106660230095864,normal
-210.10280750962085,4394,-390.2036521125845,10394,-1.9963313908089904,-2.3609105330344247,2.036926171168719,2.3987001534398624,1.652627005177578,normal
137.41018828362127,4395,-1051.2738774253526,10395,-1.4573179666939482,-1.7792998193667315,1.4520821737113492,1.4053043586517668,2.855058179685405,normal
133.2891932193899,4396,210.9091530452684,10396,-2.159921228517611,-2.0159777218936905,0.7622575894105561,1.7659325330091031,2.975956715381011,normal
-42.384466083885854,4397,214.23390103225185,10397,-1.9736918884860488,-1.9769715698955919,2.202043335906132,2.5483212694022246,0.9041762700841016,normal
-23.905170748041048,4398,571.7911156574115,10398,-1.7790478511833143,-2.5679645088046614,2.887464378604587,2.505427884827116,1.166829902815866,normal
-140.58365007050867,4399,-654.0723026532081,10399,-2.86328836047885,-2.136230892443458,2.2852842716707418,2.9808836351729426,1.9079136061873598,normal
-84.6930770738156,4400,-339.12272289864444,10400,-2.0275225455860513,-1.545177755579008,1.101616191807381,2.93578586516698,2.5938305447188146,normal
-77.3020759727956,4401,848.7778628042237,10401,-1.894926007059088,-2.296698098251709,1.498895497589491,2.878348156373893,1.486080832997804,normal
-39.07908988467799,4402,2707.008601431409,10402,-2.0453806569667443,-1.8351111820924269,2.4043760848175295,1.054820448897264,1.729679000692951,normal
1.3647880734870608,4403,-936.8577463795827,10403,-1.916837469246439,-2.137507091941754,1.6897586763495487,1.5426500139239865,1.803880885886556,normal
-103.04789798854264,4404,1405.0499791880638,10404,-1.5567135611585363,-2.178965664583426,1.4242927127909277,2.5664994860367574,1.3796351922155532,normal
95.5340379341414,4405,-716.3935541998733,10405,-1.9831631646700998,-1.7654530058456301,2.17183320941375,2.060212467404207,1.8703854259632582,normal
73.99723156208893,4406,829.6461149456045,10406,-2.2561183294164158,-1.731844348951236,2.313639312210424,1.9670384882641516,1.5079316290112517,normal
-237.87802429951952,4407,-126.37244316843724,10407,-2.218783281968773,-2.0359957478367705,1.8417244861885256,1.5623185838584897,2.7094371535914883,normal
-3.0097386441482294,4408,-1465.7198046311441,10408,-1.8310185500407898,-2.374354093892624,1.1967377524676936,1.8703854722081934,1.4909098175069677,normal
112.84202109314666,4409,1208.693995119011,10409,-2.30261093725112,-2.1442456230888522,2.5686191766341135,2.6536516513948616,2.240119202204027,normal
-224.58742629670195,4410,2345.4469594390557,10410,-2.136963674339543,-1.9375927141161589,2.9234546677450655,1.2939525267538543,1.9612665905864746,normal
5.1897005983142455,4411,-0.2985108320375707,10411,-1.8877964506517537,-1.9837907905183059,1.2582757403423415,1.1615404628559953,0.648463320874227,normal
29.718220876797414,4412,-403.0844722939908,10412,-1.6002080372037604,-2.122203073799932,1.494721893720583,2.6085004343135685,1.5651874716121597,normal
-15.734863270746438,4413,-139.45915468533215,10413,-1.7875898959793743,-1.5602182688187851,2.039159120454582,1.3149215405470986,2.264474476854019,normal
-140.1410560139109,4414,216.34691649021204,10414,-1.7988870445730603,-1.867640276389035,1.516129688940558,2.298658712699958,1.7169852921438085,normal
-32.9738960865018,4415,539.077669794557,10415,-1.97896218652359,-2.529399852850894,1.8619475027295913,2.474703896572402,2.455267125990132,normal
56.42101621779771,4416,-282.562599586275,10416,-2.109921868912776,-1.9888317425662578,2.1281635222935624,1.6479218778052847,1.8895991447184894,normal
-10.801896819843916,4417,-470.4298812053671,10417,-1.687454091765463,-2.346129961397999,3.573284486003156,0.6380055766207386,0.6724955248192166,normal
199.74838442802906,4418,1516.0495982801026,10418,-1.988627250202018,-1.6153229348668237,1.1818306538145449,1.347991286909839,3.156469824421861,normal
-34.13884747048687,4419,-1251.4657120186405,10419,-1.9370398496298624,-2.0897955820006957,0.6821351067326871,1.538399850506105,1.9014497906599865,normal
39.44155253334797,4420,-268.5210135186959,10420,-1.913964288492443,-1.7415080956065625,1.3375722659650924,2.107239016628995,1.5202350632775967,normal
-133.6649585226671,4421,-1123.947284516405,10421,-1.8312930853194225,-1.7813944555094265,2.8036020866343345,2.70739469972723,1.6394313607464195,normal
225.9982297835859,4422,54.34380817043882,10422,-1.8038780416216285,-1.8102311528360737,1.3217748546924575,1.631125398272165,3.2442918631268896,normal
46.17982217714917,4423,-1558.7937981268453,10423,-2.506692706998776,-1.7051304200573079,1.4750026218904235,2.843495438302073,0.4183049541038246,normal
-21.681109966472647,4424,-220.19667212386096,10424,-1.7661559448913446,-2.1965848686460405,0.6780974067490426,1.2675168001573955,2.5721401197507205,normal
-109.87453069702984,4425,-771.3620770156581,10425,-2.185454118911618,-2.0744033656370697,0.8594437862207187,1.2690421723304146,1.9173070096316462,normal
-72.38658894610039,4426,2244.8504655663587,10426,-1.7175444397097022,-1.552406017947389,1.987603038104891,1.6091952892116712,1.6669011084883691,normal
-122.7015506624364,4427,2108.6635488480497,10427,-1.8168241521219803,-1.872519210158895,2.376597513318441,2.3175160950707907,2.2779250571546403,normal
64.32954935832409,4428,-794.6032306472331,10428,-1.2906760690723935,-1.5074041930611122,1.3479044087032253,1.98806553487948,2.1213877583799965,normal
-35.15790230417409,4429,-962.6891825734161,10429,-1.962418641123079,-1.7339422260225976,1.041901061629845,2.0718915873704606,3.058879399350694,normal
69.21578651535037,4430,1096.43608252736,10430,-1.973153190944149,-1.8746010550463346,1.7472876403633513,2.1269759712648812,2.465618912877406,normal
56.38440556166835,4431,457.3127731626103,10431,-2.1023939614582168,-1.7929667477421962,3.1377699767921285,2.245297120648695,1.1936418052214806,normal
157.35026951398302,4432,-68.41974525330366,10432,-2.320634322618837,-2.1453923013765266,2.5253765295716635,1.1669208370697726,3.472723857558311,normal
19.606951214842056,4433,473.68852013100224,10433,-1.7217769416438249,-2.5971636111587606,1.594794178233376,1.0451549052927445,1.7633600951674056,normal
-53.404416512070526,4434,6.308589906843567,10434,-1.8059066415060543,-2.4778579506477003,2.70999139139053,2.6155940720222373,2.1762643071915555,normal
27.399780815501455,4435,-1101.7415941733911,10435,-2.2473998101688286,-1.8407762813566775,2.5752766722965967,2.7089258613399307,1.9838956943230455,normal
64.9739041416083,4436,-126.87576707376766,10436,-2.2341440040441425,-1.5895381038788292,1.388184537758666,0.9081717315120639,2.645548386664001,normal
-103.9004590710745,4437,1025.6239995680678,10437,-2.5523689502447553,-2.1305643190090904,2.5440252314990923,1.475593820617177,1.6622823454891302,normal
203.82385012740846,4438,-58.15323108674748,10438,-1.588698879553319,-1.7806515875616546,1.8163945503340762,1.7549542127541258,1.92028473049019,normal
46.641679984812136,4439,838.0609487536573,10439,-1.747343459984576,-1.3849426683052466,3.0988865080098162,1.9751627318527596,0.949737204825216,normal
146.72390377054623,4440,353.3579159119161,10440,-1.9721287708106827,-2.219868076245428,2.656276242523175,2.003098727844327,3.1321823671176983,normal
-4.725000490375212,4441,-1584.8949320430772,10441,-2.153895957400751,-1.6902018964211765,2.30720697862019,1.775377642246974,2.023291111794311,normal
-135.09155932765105,4442,-328.16444706778975,10442,-1.9242270346364745,-1.956233858755259,0.8575889277687072,1.2672930188493299,1.8833584103000387,normal
-46.8486636543677,4443,-629.0836089509461,10443,-2.275203744466401,-1.7853426106830983,2.5656159950236543,2.321759877772114,1.954970002354413,normal
30.8646225291064,4444,1629.4705348862362,10444,-1.917301415335292,-1.9701687467140656,2.016558126118479,2.6268524610325503,2.3189220427455246,normal
110.372448942577,4445,-895.2425509583537,10445,-1.4063030935661738,-2.1794334389784438,1.459244810227628,1.08096908839607,2.6905413746895817,normal
-84.36862927310489,4446,684.3552652342698,10446,-1.9870271029905242,-1.9283661072626674,1.994949055359225,2.019258383790441,2.000936838364698,normal
-93.6606978813894,4447,-694.669612408576,10447,-1.9130435493609033,-1.9409175234193148,3.247014901669201,3.3629345275684965,2.069871625289574,normal
-4.566183727849012,4448,985.1133080088987,10448,-1.8574581956625207,-1.8531173201562976,1.1050811419439333,1.5704331912477745,2.205994836299688,normal
-38.1534967870249,4449,-219.42216367949518,10449,-1.6740994511634915,-2.0441766355954867,2.2844580155910865,2.8866803884150136,1.4725255474791488,normal
205.96725927378202,4450,-1630.531801409971,10450,-1.6543088821320262,-2.220125230207463,2.010895646389589,1.736615845836887,1.531792019797731,normal
306.4263149457313,4451,805.5300739897455,10451,-2.2093635342639355,-1.712133980938055,1.45880773042134,1.3273578026384816,1.6504757373433248,normal
-82.00752560797036,4452,-928.058062779486,10452,-1.8063771319258342,-1.3469032454431722,2.119747368014689,2.504586975732628,1.4063837198186273,normal
-81.3025027585899,4453,1143.5583456178754,10453,-2.0775244138410787,-2.10450217688174,2.713323272144589,2.8857031398028394,1.6647521983989304,normal
68.4167707865668,4454,483.1040409317666,10454,-1.9500882673758613,-1.8483778368439996,2.5691978378780465,0.7288674302313003,2.739716848932117,normal
-64.18631101998105,4455,-325.3373621047455,10455,-2.1182201298147643,-1.266658589766256,1.597006831195869,1.980292270934096,2.1762873264665226,normal
115.02432905144968,4456,583.7064099220987,10456,-1.8171985903124688,-1.9334211657856857,1.451484223889937,1.8125729064181648,1.710420071685502,normal
-160.3735678785569,4457,204.27194430703105,10457,-1.934458391950915,-2.129975990056459,1.592282597754848,1.6598898430533082,2.1208117393067636,normal
-136.71481234774845,4458,1106.7722771804547,10458,-2.4149601514809445,-2.113605113403334,2.067320424419319,1.6629660417535714,1.8882288757829302,normal
32.61225958569853,4459,598.2772788655453,10459,-1.968299280502649,-1.5761340623508495,2.4878303813431346,2.5540580621269644,2.4041664811686836,normal
-133.572978791728,4460,-485.9720224328849,10460,-2.4011077157814706,-1.6162037733921877,2.7864286819954147,2.3525763787709693,1.5402464905637383,normal
169.7034961308885,4461,-1484.46541111547,10461,-2.2570507204773786,-2.327581499307163,2.6869042740886213,2.3321294664566667,2.182370342662129,normal
124.2159747285278,4462,-1883.743908034946,10462,-2.6507960805236297,-1.9073442244083976,2.3914614049014857,2.981818562171303,2.606326441128791,normal
22.21884667805478,4463,-565.5195260154213,10463,-1.900335975332222,-1.981551907062508,2.1295603397498755,2.976043973737364,2.380722841658914,normal
67.84992308856506,4464,13.988789716213764,10464,-1.8977152886046804,-1.8581799293545929,2.2306549744210358,1.4886830445093064,1.1434103319842885,normal
16.32334482580077,4465,-1070.2377824817809,10465,-2.1872835863604676,-1.7348086850479356,1.6410416090227145,2.4487985591397927,2.7499258683625465,normal
-56.61022652482758,4466,-204.5109590335689,10466,-1.740187066643503,-1.894364460157008,1.3257315849468547,2.5672434986592827,1.7981225202175048,normal
-18.31812940805208,4467,679.7426148592551,10467,-1.6835189734948126,-1.697892292915195,2.375616305377638,2.5187450272178995,2.109067032638686,normal
116.13541082818737,4468,533.0559946970484,10468,-2.5363554464073443,-2.251245231223548,2.157820675749657,0.979709291786854,1.7546065799929946,normal
78.73562331928176,4469,627.983570644816,10469,-1.924813225438544,-1.9207120736068646,1.8033941936243696,3.025644868480499,2.1243643668454393,normal
96.85391658166989,4470,1742.0421960281797,10470,-1.7462288586986308,-1.6341393262384614,2.6867879307675224,2.6366280535439692,3.2696262031870797,normal
36.80812620707608,4471,-1107.6406216122114,10471,-2.0922127325377873,-2.145714614349812,1.3243069128557736,2.684568854671312,1.0071523235130493,normal
1.571567539293874,4472,-577.1646660550925,10472,-1.6897079208390398,-2.3094423420776153,1.4157343876504456,2.485885396258699,0.6110433250043081,normal
32.166887672562176,4473,-171.08413376028946,10473,-1.5199746437910624,-2.004139835548428,1.442563211129153,1.798465099719085,2.7318511122444726,normal
-19.99053270500851,4474,-1302.1658554626295,10474,-2.0864794949809857,-2.215259351489916,2.3295850642222184,0.7542210302739436,1.2492853301671412,normal
82.4902147600658,4475,-1839.2447521435327,10475,-1.8158625538779463,-1.850855754822713,1.7329478149166189,4.016751394244606,2.055797137515748,normal
-82.8539573672255,4476,-57.2757321197219,10476,-2.13658973778301,-1.8599670808372686,1.2300553725484977,2.1784417809006493,1.212899015406305,normal
-125.35772136534202,4477,-1100.1634252677297,10477,-1.812686149398209,-1.7958097344181077,2.482817715686158,0.7354479628144801,3.8966642751304663,normal
-161.46779851891654,4478,-430.61258975023975,10478,-1.9086153331013083,-1.9829482905439817,0.6740850460009753,1.6356233192601877,2.3187594778030345,normal
-152.59631528618138,4479,90.3208471198679,10479,-1.8999533714728496,-2.049812104168228,1.7307828312153708,1.5664235494105911,3.5472533867870046,normal
-59.59304317623537,4480,-1348.7664734509601,10480,-1.5590340634432582,-1.7828127963057594,2.093473008599366,2.5036040531824426,0.636241392201697,normal
-285.09732246721177,4481,-1246.7627534733906,10481,-2.3421491524758924,-1.5964297155151386,2.739175964133221,0.8910814514751297,2.0732591314382756,normal
-102.0713208395496,4482,462.9071897326693,10482,-1.6992735127526135,-1.7382472893500993,2.345440272770488,1.9591248037115183,2.7548664811391093,normal
247.58869617202194,4483,-369.927556299668,10483,-1.9903039041999329,-1.529846342132169,0.42397314067179126,1.0569034943266447,2.41458196197777,normal
38.26827937939977,4484,-1673.6391140446235,10484,-1.6753316406391057,-2.095118373663877,1.898486264183179,2.7931922430092966,1.3860110730905553,normal
-43.19715970241924,4485,-1827.7038861981375,10485,-2.0392571583890584,-1.5275118165215524,2.949697510376104,1.8488698229781997,1.421017696681298,normal
70.87106450829137,4486,861.7204086022455,10486,-2.1217138589240414,-1.9206679719774347,0.8921220375388745,1.018176429663241,2.604818752732372,normal
2.284834131272789,4487,216.09443500159728,10487,-2.014915317673683,-2.390330674113666,2.3006955002840597,3.1429507994455808,2.043855631416419,normal
-140.7148472705411,4488,-468.2481565949587,10488,-1.9562699508747508,-2.2045557710161106,2.1122597964694316,2.781540438654006,1.438807208303202,normal
-9.837922016268106,4489,-44.175559576112214,10489,-2.2091487432112884,-2.375593169478891,1.2750304695264778,2.6876424004075945,2.4145610296192466,normal
-92.96681080402884,4490,1653.185688660265,10490,-1.9003243762532376,-1.6339533800151795,2.0015686588670727,1.6999123951363377,2.7234418564710747,normal
168.5308385259554,4491,-828.5831336860817,10491,-1.9190885634270618,-2.196628684449329,2.401616507255833,1.981302359806357,2.207858234480796,normal
-79.46902976246419,4492,409.8483005650769,10492,-2.4080638748342036,-1.8118185105920805,2.7733228912100523,1.0712624747629067,2.682915852008922,normal
169.52681657267536,4493,-693.2098445713814,10493,-2.3192933015953185,-1.9395018950892162,1.9245051141542373,2.3594204184684067,1.9502808525659194,normal
-16.690604618813087,4494,57.11458260666299,10494,-1.8715287877555735,-2.0308360436880126,1.7351524974629133,0.938545912182418,1.8963328870392946,normal
128.10667067521925,4495,-171.30700678423577,10495,-1.477753448795291,-3.089347005201114,3.306663536444412,1.7655738959896277,1.8998271675578307,normal
45.22119987028436,4496,-226.17444304435963,10496,-2.165025008901065,-1.816267027604838,0.7219228527675128,1.5516504234349204,0.990811759612304,normal
44.15574818943511,4497,716.0564228574533,10497,-1.6132466616399612,-2.3538577559344382,1.036044650062154,1.7158354962198477,3.4456998984369003,normal
-97.15007806088339,4498,334.88443785893975,10498,-2.2743877396500602,-1.3007257858046848,1.8985393594050446,2.337016947511451,2.8981293689704746,normal
-43.65002620021753,4499,-339.24843504459125,10499,-1.7245356615518537,-1.9290784873005102,3.2189940512207933,1.2401861266342942,1.326442922971511,normal
-43.13532906400905,4500,-1585.3343022275817,10500,-2.1192700404860165,-1.9485034180549317,2.0527883108303717,1.7610544085948365,1.230048891247074,normal
102.65644322411319,4501,62.85139695869201,10501,-1.6853461580880387,-2.7247626500707787,1.8156372427137257,1.4582045772298402,2.805548808873378,normal
70.04163484969314,4502,-752.4499844982685,10502,-2.1602479159829953,-1.8819502898123759,0.8393807143974055,2.3049194436376395,2.3310116886045305,normal
-153.2833515476515,4503,240.19144049512227,10503,-1.6028474690412629,-1.772384220061685,2.3492072031781044,1.606937887777812,1.4778803429575575,normal
-58.84676643803323,4504,295.1333386259763,10504,-2.2501144434729747,-1.7061578092086522,2.694302385110552,2.4648865702094533,1.3724013392237833,normal
-43.47837329231752,4505,97.69270381395629,10505,-2.611051428647822,-2.1499650864608704,2.8902449560578214,2.152635669526057,3.3710294273957504,normal
40.153942115840586,4506,-1051.741268771498,10506,-2.4337908863312094,-2.3806984318405884,3.191463828648749,1.9705728329694148,2.0167665919192315,normal
20.135265744521565,4507,447.04179060058533,10507,-1.9417206329628456,-1.91236970011999,0.9453993358434181,2.0961166700107445,2.9032354308620407,normal
-22.54967031171669,4508,-1224.7799711140406,10508,-1.804322918128583,-2.4162124359691792,2.721725493084505,2.9322868116487717,1.834982131118059,normal
-18.461774359925446,4509,-419.61948551186305,10509,-2.402855218525047,-2.0741820038100527,2.5589216681676885,1.8521480845298686,3.6625199879049455,normal
181.83850081982322,4510,278.4762083062147,10510,-1.631595110262479,-1.997638908627234,2.1488264295281523,1.3844921121606544,2.6886296480954988,normal
-73.74440230532294,4511,1086.7696006728256,10511,-1.5996786492062345,-1.1686591711446137,1.9256267761009405,2.721854624528495,2.6430757237454583,normal
50.92637407207602,4512,-1060.4760383230644,10512,-2.2440458861179384,-2.254740099158036,0.8871442624257861,1.5148531657450415,2.445262548400916,normal
-21.09574653100496,4513,780.913187083807,10513,-2.071570792694595,-1.2765542387511628,2.6818500830891465,2.6925839882562963,2.0830835060941846,normal
-9.66411552072369,4514,118.53837922686047,10514,-1.8596255990585964,-2.306910620990422,2.564312483277427,2.0438939375758243,2.345723614840907,normal
243.3685893330609,4515,-925.4282590558141,10515,-1.6708295666346602,-1.838413509862126,2.770265586019406,2.6574392088928516,2.91990051787281,normal
62.9941188034328,4516,549.7412564966594,10516,-1.9191065096004372,-2.354117155226331,1.6291319857008872,2.1763325789462034,1.7122581854692116,normal
-69.44760068326072,4517,334.572802367633,10517,-2.0049070787221326,-2.7597349114245766,3.0240379301829616,2.720296110784361,1.5939269615579486,normal
101.9525267911873,4518,-1395.820391249917,10518,-2.188585627058113,-2.38958489328921,1.5461622265997814,2.0715290931154144,2.7676004200058344,normal
114.32476519865783,4519,453.35039299303867,10519,-1.439941733465543,-1.7935287632707935,1.3097136422431443,3.0908879386488,1.2069591808843347,normal
124.64169937622977,4520,311.83631326520947,10520,-2.425576035476119,-1.91264819686445,0.37174972390724914,3.2478995750298814,2.4782766630501367,normal
-2.150544783208768,4521,-1074.7079609937023,10521,-1.8236816472860284,-1.939154127787126,1.7055547387812526,1.9582289504374846,1.7427790388146018,normal
-103.31344622363996,4522,689.1553167172974,10522,-2.3156869002821097,-1.9438571289027855,2.4195051080229457,1.0551389541336649,2.2281056444708454,normal
-82.31582001651144,4523,-40.59570688595989,10523,-1.9320595627996144,-1.528424987421786,2.8593682093311354,2.5956451883671825,1.187729393223242,normal
-262.69764025418857,4524,-1882.663733764504,10524,-1.6826237903283614,-2.5335418652708976,2.716838902913964,2.846799631514264,0.5938252411862084,normal
62.48635672777115,4525,-84.76790282790797,10525,-1.786485661196575,-1.514575868272102,1.9903508779668933,2.2484043552162754,2.145246726872535,normal
62.67130150069066,4526,-284.8926467876493,10526,-2.1582803293827797,-1.9880003751643776,1.2804774543634512,1.6136745609155114,2.657913667983041,normal
170.39960868846572,4527,960.0311180371322,10527,-1.841394581711137,-2.662879827805982,0.7408248402538984,2.2274676389773416,2.94026351606608,normal
-38.12717447913458,4528,1045.8122244159608,10528,-1.8935269466627487,-2.6779228875068455,0.7944913928739687,1.1952204120856924,1.9747908910564007,normal
-41.042484538243926,4529,858.0482084091992,10529,-2.2479258585177195,-1.909798964085201,2.451760137517868,3.5342155122051633,1.3936616792353045,normal
179.05297541856774,4530,-1079.5291524376614,10530,-1.6269463192760343,-1.8902622210213473,1.7764453474424828,2.6967330969644685,2.9942004177605845,normal
73.62880546326949,4531,-1375.9334813278938,10531,-1.9592173444791612,-1.3923748930956248,2.3101407942952012,2.441827559918647,0.24747918413157222,normal
48.29333092305231,4532,52.78032529208095,10532,-2.3958408977859373,-2.347464525968604,1.7723114154159423,1.2530478717866695,1.7978498135194525,normal
-93.83118917276762,4533,360.32720395363486,10533,-1.8281954976789438,-2.5268520990171863,1.6934854092204197,3.56164138191055,2.654327366366958,normal
-72.57782465645343,4534,-1484.5718710254941,10534,-1.5910065744143986,-1.4406431728197608,2.0097965607968376,2.642625032303087,1.6039370615681823,normal
194.93873442150814,4535,26.45078368031501,10535,-2.143240438271783,-1.5150662828387134,1.684465233732036,3.058641698499312,0.6834162352805009,normal
41.65761458576908,4536,-364.2522846461787,10536,-1.987078340002926,-2.5273603724630864,0.6364194364504461,2.5206692738715204,2.120576548121634,normal
51.38744435672765,4537,-275.735272595263,10537,-1.3045958718110362,-1.7031999673195042,2.854900571253218,1.8648899114966533,2.3197843777970366,normal
53.34268245973788,4538,248.20475967903772,10538,-1.9385133475906462,-1.8422124844981178,1.969656634700581,1.3682230115645717,2.3295024442508114,normal
110.95759049047487,4539,-160.8356593066358,10539,-1.827188885698961,-1.8173933374300622,2.577282893347905,1.9269676781749911,1.9595083995988358,normal
-165.4853011262281,4540,-29.745890658853817,10540,-2.036688114307822,-1.5859611313011421,2.2983222669815833,1.9446696519407085,1.8297254211725265,normal
68.66913856539051,4541,162.53511923183606,10541,-2.477599909886859,-1.834970261278803,0.0008821810857020385,2.565490788013033,1.4512134229171703,normal
-37.97049173849601,4542,-349.871489787747,10542,-2.090012818403094,-1.9764236037442338,1.7217464887930025,2.2197096844500606,2.5033684254542212,normal
179.3425072067473,4543,771.8169557322543,10543,-2.1517428626235313,-2.000598889747726,3.1189583168096213,2.494714196926711,2.276479085671803,normal
-162.28427783897106,4544,-1500.912573917946,10544,-1.9460936595217417,-2.5213345485214638,1.6988431488729243,3.6103309234654652,1.9683640846786197,normal
-16.20174023317362,4545,-1109.465698301723,10545,-2.529053245871635,-1.8121434145739483,2.8880689974335683,1.114898969867968,1.3004434356438348,normal
237.67626438146544,4546,532.3771518945814,10546,-1.456917981609291,-1.4707502201389104,1.3556249292794722,2.3176181836306435,1.4256988224651912,normal
2.6473826253028507,4547,-636.6161531732465,10547,-1.935472912004511,-1.9160056688442428,1.957601196963196,1.0312505278480162,1.3552653282192737,normal
